# Global Synthesis of Marine Radiocarbon Data Over the last 40,000 years
#-----------------------------------------------------------------------
#               World Data Service for Paleoclimatology, Boulder
#                                   and
#                      NOAA Paleoclimatology Program
#-----------------------------------------------------------------------
# NOTE: Please cite original publication, online resource and date accessed when using this data.
# If there is no publication information, please cite Investigator, title, online resource and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# Online_Resource: https://www.ncdc.noaa.gov/paleo/study/21390
# Online_Resource: http://www1.ncdc.noaa.gov/pub/data/paleo/paleocean/by_contributor/zhao2017/zhao2017-c14.txt
#
# Archive: Paleoceanography
#
# Parameter_Keywords: radiocarbon
#---------------------------------------
# Contribution_Date
#    Date: 2017-02-06
#---------------------------------------
# File_Last_Modified_Date
#	Date: 2020-12-23
#--------------------
# Title
#    Study_Name: Global Synthesis of Marine Radiocarbon Data Over the last 40,000 years
#---------------------------------------
# Investigators
#      Investigators: Zhao, N.; Marchal, O.; Keigwin, L.; Amrhein, D.; Gebbie, G.
#---------------------------------------
# Description and Notes
#        Description: Global marine radiocarbon data for the last 40,000 years.  
#	 PF=Planktonic Foraminifera  BF=Benthic Foraminifera 
#	 08-Jun-2017: Additional data values added, and citation updated. 
#	 29-Jan-2018: Updates to the publication metadata and the data table.
#	 23-Dec-2020: Additional records added in 2016-2020 archived.
#         Provided Keywords: Deep Ocean Ventilation, the Last Deglaciation, Synthesis, Inverse Methods
#---------------------------------------
# Publication
# Authors: Ning Zhao, Olivier Marchal, Lloyd Keigwin, Daniel Amrhein, Geoffrey Gebbie
# Published_Date_or_Year: 2018-02-01
# Published_Title: A Synthesis of Deglacial Deep-sea Radiocarbon Records and Their (In)Consistency with Modern Ocean Ventilation
# Journal_Name: Paleoceanography and Paleoclimatology
# Volume: 33
# Edition: 
# Issue: 2
# Pages: 128-151
# Report Number: 
# DOI: 10.1002/2017PA003174
# Online_Resource: https://agupubs.onlinelibrary.wiley.com/doi/full/10.1002/2017PA003174
# Full_Citation: 
# Abstract: We present a synthesis of 1,361 deep‐sea radiocarbon data spanning the past 40 kyr and computed (for 14C‐dated records) from the same calibration to atmospheric 14C. The most notable feature in our compilation is a long‐term D14C decline in deep oceanic basins over the past 25 kyr. The D14C decline mirrors the drop in reconstructed atmospheric D14C, suggesting that it may reflect a decrease in global 14C inventory rather than a redistribution of 14C among different reservoirs. Motivated by this observation, we explore the extent to which the deep water D14C data jointly require changes in basin‐scale ventilation during the last deglaciation, based on the fit of a 16‐box model of modern ocean ventilation to the deep water D14C records. We find that the fit residuals can largely be explained by data uncertainties and that the surface water D14C values producing the fit are within the bounds provided by contemporaneous values of atmospheric and deep water D14C. On the other hand, some of the surface D14C values in the northern North Atlantic and the Southern Ocean deviate from the values expected from atmospheric 14CO2 and CO2 concentrations during the Heinrich Stadial 1 and the Bolling-Allerod. The possibility that deep water D14C records reflect some combination of changes in deep circulation and surface water reservoir ages cannot be ruled out and will need to be investigated with a more complete model.
#---------------------------------------
# Funding_Agency
#    Funding_Agency_Name: National Science Foundation
#    Grant: OCE1301907
#---------------------------------------
# Site Information
# Site_Name: Global non-polar
# Location: 
# Country: 
# Northernmost_Latitude: 65
# Southernmost_Latitude: -65
# Easternmost_Longitude: 180
# Westernmost_Longitude: -180
# Elevation: 
#---------------------------------------
# Data_Collection
#   Collection_Name: Global 14C Zhao17
#   First_Year: 39253
#   Last_Year: 9
#   Time_Unit: cal yr BP
#   Core_Length: 
#   Notes: 
#---------------------------------------
# Chronology_Information 
# Chronology: 
#---------------------------------------
# Variables
# Data variables follow that are preceded by "##" in columns one and two.
# Variables list, one per line, shortname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data)
## site.name	sitename,,,,,,,,C,
## ref.	Reference,,,,,,,,C,
## lat.	Latitude,,,degrees N,,,,,N,
## lon.	Longitude,,,degrees E,,,,,N,
## water.depth	Water depth,,,m,,,,,N,
## chro.meth	notes,,, ,,,,,C,The method of deriving calendar age
## mat.dated 	notes,,,,,,,,C,Material dated
## depth.dated	depth,,,cm,,,,,C,
## 14C age	14C age,,,14C yr before 1950AD,,,,,N,
## 14C age_err	14C age,,standard error,14C yr before 1950AD,,,,,N,
## Delta-R 	Deviation from global mean reservoir correction,,,conventional 14C yr,,,,,N,
## Delta-R_err	Deviation from global mean reservoir correction,,standard error,conventional 14C yr,,,,,N,
## calib_method 	notes,,,,,,,,C,Calibration method
## cal.age	calendar age,,,cal yr before 1950AD,,,,,N,
## cal.age_err	calendar age,,standard error,cal yr before 1950AD,,,,,N,
## loc.sample	location,sample core,,cm,,,core (cm) or coral (cm or location),,C,
## species	species,,, ,,,,,C,Species analyzed
## benthic.14C_age	14C age,Benthic Foraminifera or deep-sea coral,,14C yr before 1950AD,,,,,N,
## benthic.14C_age_err	14C age,Benthic Foraminifera or deep-sea coral,standard error,14C yr before 1950AD,,,,,N,
## benthic.D14C	Delta 14C,Benthic Foraminifera or deep-sea coral,,per mil,,,,,N,
## benthic.D14C_err	Delta 14C,Benthic Foraminifera or deep-sea coral,standard error,per mil,,,,,N,
## ams	notes,,, ,,,,,C,AMS facility where analysis was made
## notes	Notes,Notes,,,,,,,C,
#------------------------
# Data
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing Value: NA
site.name	ref.	lat.	lon.	water.depth	chro.meth	mat.dated 	depth.dated	14C age	14C age_err 	Delta-R 	Delta-R_err	calib_method 	cal.age	cal.age_err	loc.sample	species	benthic.14C_age	benthic.14C_age_err	benthic.D14C	benthic.D14C_err	ams	notes
LV29-114-3	Max et al. (2014)	49.37	152.88	1765	PF 14C	N. pachyderma (s.)	232	10465	50	350	0	Marine20	11037	102	232	U. peregrina	11200	75	-50.7	14.7	KIA/NOSAMS	
LV29-114-3	Max et al. (2014)	49.37	152.88	1765	PF 14C	N. pachyderma (s.)	272	12290	55	350	0	Marine20	13259	84	272	U. peregrina	12900	85	6.6	14.8	KIA/NOSAMS	
LV29-114-3	Max et al. (2014)	49.37	152.88	1765	PF 14C	N. pachyderma (s.)	292	13180	60	350	0	Marine20	14440	166	292	U. peregrina	14000	95	13.3	23.7	KIA/NOSAMS	
LV29-114-3	Max et al. (2014)	49.37	152.88	1765	PF 14C	N. pachyderma (s.)	317	14400	80	350	0	Marine20	16148	151	317	U. peregrina	14750	130	136.1	27.8	KIA/NOSAMS	
LV29-114-3	Max et al. (2014)	49.37	152.88	1765	PF 14C	N. pachyderma (s.)	352	15130	80	350	0	Marine20	17071	140	352	U. peregrina	16600	120	9.6	22.8	KIA/NOSAMS	
B34-91	Keigwin (2002)	49.14	150.34	1227	PF 14C	N. pachyderma (s.)	225	17200	80	175	0	Marine20	19653	148	225	U. senticosa	18650	110	70.7	24.2	NOSAMS	
JT96-09	McKay et al. (2005)	48.91	-126.90	920	PF 14C	Mixed (N. pachyderma (s.), N. pachyderma (d.), and G. bulloides)	47.5	9760	70	250	0	Marine20	10204	128	47.5	Uvigerina + Bolivina (average)	10680	54	-84.8	15.5	LLNL	
JT96-09	McKay et al. (2005)	48.91	-126.90	920	PF 14C	Mixed (N. pachyderma (s.), N. pachyderma (d.), and G. bulloides)	87.5	11500	110	250	0	Marine20	12601	131	87.5	Bolivina	12110	80	25.2	19.3	LLNL	
JT96-09	McKay et al. (2005)	48.91	-126.90	920	PF 14C	Mixed (N. pachyderma (s.), N. pachyderma (d.), and G. bulloides)	112.5	12460	120	550	0	Marine20	13236	141	112.5	Bolivina	13170	100	-29.4	20.5	LLNL	
JT96-09	McKay et al. (2005)	48.91	-126.90	920	PF 14C	Mixed (N. pachyderma (s.), N. pachyderma (d.), and G. bulloides)	142.5	12640	90	550	0	Marine20	13414	123	142.5	Bolivina	13500	80	-48.1	17.1	LLNL	
JT96-09	McKay et al. (2005)	48.91	-126.90	920	PF 14C	Mixed (N. pachyderma (s.), N. pachyderma (d.), and G. bulloides)	261.5	13410	80	550	0	Marine20	14490	183	261.5	Uvigerina	14290	110	-16.6	25.7	LLNL	
JT96-09	McKay et al. (2005)	48.91	-126.90	920	PF 14C	Mixed (N. pachyderma (s.), N. pachyderma (d.), and G. bulloides)	286.5	13520	70	550	0	Marine20	14672	169	286.5	Uvigerina	14350	120	-2.1	25.3	LLNL	
JT96-09	McKay et al. (2005)	48.91	-126.90	920	PF 14C	Mixed (N. pachyderma (s.), N. pachyderma (d.), and G. bulloides)	346.5	14140	70	550	0	Marine20	15543	140	346.5	Uvigerina	14830	280	45.0	40.5	LLNL	
Nesmeyanov25-1 GGC20	Cook and Keigwin (2015)	48.87	150.43	1510	PF 14C	G. bulloides	143-144	10800	45	400	220	Marine20	11465	346	143.5	U. peregrina	11750	60	-66.2	39.9	NOSAMS	
Nesmeyanov25-1 GGC20	Cook and Keigwin (2015)	48.87	150.43	1510	PF 14C	G. bulloides	179-181	13400	50	400	220	Marine20	14684	345	180	U. peregrina	14450	85	-13.0	42.7	NOSAMS	Delta-R is the average of the two values discussed in Cood and Keigwin (2015)
Nesmeyanov25-1 GGC20	Keigwin (2002)	48.87	150.43	1510	PF 14C	N. pachyderma (s.)	230	17350	100	400	220	Marine20	19568	309	230	U. senticosa	18700	140	53.1	43.6	NOSAMS	
Nesmeyanov25-1 GGC18	Cook and Keigwin (2015)	48.75	150.43	1700	PF 14C	G. bulloides	143-145	10650	50	400	220	Marine20	11237	337	144	U. peregrina	11600	55	-74.6	38.4	NOSAMS	
Nesmeyanov25-1 GGC18	Cook and Keigwin (2015)	48.75	150.43	1700	PF 14C	G. bulloides	167-169	13150	65	400	220	Marine20	14348	344	168	U. peregrina	14100	50	-10.3	41.9	NOSAMS	Delta-R is the average of the two values discussed in Cood and Keigwin (2015)
Nesmeyanov25-1 GGC18	Keigwin (2002)	48.75	150.43	1700	PF 14C	N. pachyderma (s.)	216	16250	120	400	220	Marine20	18340	284	214	U. senticosa	17800	140	14.6	39.2	NOSAMS	
Nesmeyanov25-1 GGC15	Cook and Keigwin (2015)	48.61	150.43	1980	PF 14C	N. pachyderma (s.)	29-31	5190	35	400	220	Marine20	4870	282	30	U. senticosa	6840	50	-228.4	26.9	NOSAMS	
Nesmeyanov25-1 GGC15	Cook and Keigwin (2015)	48.61	150.43	1980	PF 14C	Mixed PF	72-73	10450	50	400	220	Marine20	10933	327	72.5	U. auberiana	11350	70	-80.0	37.5	NOSAMS	
Nesmeyanov25-1 GGC15	Cook and Keigwin (2015)	48.61	150.43	1980	PF 14C	Mixed PF	131-132	14750	70	400	220	Marine20	16536	303	131.5	U. senticosa	15850	90	38.6	40.0	NOSAMS	Delta-R is the average of the two values discussed in Cood and Keigwin (2015)
Nesmeyanov25-1 GGC15	Keigwin (2002)	48.61	150.43	1980	PF 14C	N. pachyderma (s.)	170	17650	80	400	220	Marine20	19928	296	170	U. senticosa	19200	110	33.9	39.8	NOSAMS	
2774	Schroder-Ritzrau et al. (2003)	47.56	-7.25	490	U-Th								11170	90		Caryophyllia sp.	9870	75	138.5	16.4	ETH	
1471	Schroder-Ritzrau et al. (2003)	46.97	-5.46	240	U-Th								13060	120		Caryophyllia sp.	12050	90	92.2	20.1	KIA	
2631	Schroder-Ritzrau et al. (2003)	46.97	-5.46	240	U-Th								13960	60		Caryophyllia sp.	12350	80	173.8	14.5	ETH	
MR06-04 PC04A	Okazaki et al. (2014)	44.53	145.00	1215	PF 14C	N. pachyderma (s.)	1152.5	10400	50	350	300	Marine20	10960	426	1152.5	Uvigerina spp.	11250	55	-65.4	48.8	NOSAMS	
MR06-04 PC04A	Okazaki et al. (2014)	44.53	145.00	1215	PF 14C	N. pachyderma (s.)	1197.9	10800	45	350	300	Marine20	11558	431	1197.9	Uvigerina spp.	11650	60	-43.7	50.6	NOSAMS	
MR06-04 PC04A	Okazaki et al. (2014)	44.53	145.00	1215	PF 14C	N. pachyderma (s.)	1210.3	10950	45	350	300	Marine20	11769	407	1210.3	Uvigerina spp.	11900	60	-48.9	47.6	NOSAMS	
MR06-04 PC04A	Okazaki et al. (2014)	44.53	145.00	1215	PF 14C	N. pachyderma (s.)	1276	12200	60	350	300	Marine20	13213	328	1276	Uvigerina spp.	13150	80	-29.7	39.9	NOSAMS	
MR06-04 PC04A	Okazaki et al. (2014)	44.53	145.00	1215	PF 14C	N. pachyderma (s.)	1298.6	13000	45	350	300	Marine20	14229	421	1298.6	Uvigerina spp.	13650	60	31.6	53.3	NOSAMS	
MR06-04 PC04A	Okazaki et al. (2014)	44.53	145.00	1215	PF 14C	N. pachyderma (s.)	1490.3	16600	95	350	300	Marine20	18777	357	1490.3	Uvigerina spp.	17350	65	131.6	49.9	NOSAMS	
OCE326 GGC26	unpublished	43.48	-54.87	3975	PF 14C		127	3990	40	-150	0	Marine20	4015	94	127	Mixed BF	4120	35	-24.3	11.9	NOSAMS	
OCE326 GGC26	unpublished	43.48	-54.87	3975	PF 14C	N. pachyderma (s.)	195	6110	50	-150	0	Marine20	6500	92	195	Mixed BF	6250	100	12.5	16.9	NOSAMS	
OCE326 GGC26	unpublished	43.48	-54.87	3975	PF 14C		351	9330	60	-150	0	Marine20	10156	110	351	Bivalve	9540	50	48.6	15.5	NOSAMS	
KNR197-10 CDH42	Keigwin and Swift (2017)	43.46	-54.76	3870	PF 14C	N. pachyderma (s)	580.5	15300	95	-150	0	Marine20	17890	160	580.5	U. peregrina	17050	70	54.5	22.5	NOSAMS	
KNR197-10 CDH42	Keigwin and Swift (2017)	43.46	-54.76	3870	PF 14C	N. pachyderma (s)	668.5	15850	75	-150	0	Marine20	18475	132	668.5	U. peregrina	17300	65	97.6	19.7	NOSAMS	
KNR197-10 CDH42	Keigwin and Swift (2017)	43.46	-54.76	3870	PF 14C	N. pachyderma (s)	821.5	16950	100	-150	0	Marine20	19742	168	821.5	U. peregrina	18050	65	166.3	25.6	NOSAMS	
KNR197-10 CDH42	Keigwin and Swift (2017)	43.46	-54.76	3870	PF 14C	N. pachyderma (s)	832.5	17250	65	-150	0	Marine20	20114	136	832.5	U. peregrina	18550	90	146.6	22.9	NOSAMS	
KNR197-10 CDH42	Keigwin and Swift (2017)	43.46	-54.76	3870	PF 14C	N. pachyderma (s)	900.5	18450	160	-150	0	Marine20	21596	241	900.5	U. peregrina	19800	85	175.2	36.6	NOSAMS	
KNR197-10 CDH46	unpublished	43.35	-60.21	965	PF 14C	Mixed PF	1015-1016	15050	70	-150	0	Marine20	17586	153	1015.5	C. lobatulus	15850	65	180.0	23.9	NOSAMS	
KNR197-10 CDH46	unpublished	43.35	-60.21	965	PF 14C	Mixed PF	1399.5	16300	75	-150	0	Marine20	18963	130	1399.5	Mixed BF	17600	100	122.0	22.6	NOSAMS	
OCE326 GGC14	unpublished	43.07	-55.83	3525	PF 14C	N. pachyderma (s.)	203	11200	40	50	200	Marine20	12448	253	203	U. peregrina	12050	40	13.8	31.5	NOSAMS	
OCE326 GGC14	Keigwin et al. (2005); Robinson et al. (2005)	43.07	-55.83	3525	PF 14C	Mixed PF	236	12450	70	-150	0	Marine20	14046	144	236	U. peregrina	12950	55	100.8	20.7	NOSAMS	
OCE326 GGC14	Keigwin et al. (2005); Robinson et al. (2005)	43.07	-55.83	3525	PF 14C	Mixed PF	285	12650	60	-150	0	Marine20	14387	174	285	U. peregrina	12800	55	169.0	26.0	NOSAMS	
OCE326 GGC14	Keigwin et al. (2005); Robinson et al. (2005)	43.07	-55.83	3525	PF 14C	Mixed PF	256	12750	55	-150	0	Marine20	14562	167	256	U. peregrina	13400	70	108.2	24.5	NOSAMS	
OCE326 GGC14	Keigwin et al. (2005); Robinson et al. (2005)	43.07	-55.83	3525	PF 14C	Mixed PF	362	13600	75	-150	0	Marine20	15761	146	362	U. peregrina	14900	70	63.8	21.0	NOSAMS	
HU73031-7	Robinson et al. (2005)	42.98	-55.25	4055	PF 14C	N. pachyderma (s.)	175-177	12100	95	-150	0	Marine20	13603	134	176		12800	70	62.7	19.6	NOSAMS	
HU72021-3	Robinson et al. (2005)	42.97	-59.92	2470	PF 14C	Mixed PF	631-633.5	16750	120	-150	0	Marine20	19498	191	631		17750	55	175.3	28.5	NOSAMS	
GH02-1030	Ikehara et al. (2006)	42.23	144.21	1212	PF 14C	Mixed PF	210	9840	40	226	46	Marine20	10338	99	210	Uvigerina	10700	70	-72.1	13.8	BETA	
GH02-1030	Ikehara et al. (2006)	42.23	144.21	1212	PF 14C	Mixed PF	220	10240	60	226	46	Marine20	10903	129	220	Uvigerina	10800	70	-18.4	17.6	BETA	
GH02-1030	Ikehara et al. (2006)	42.23	144.21	1212	PF 14C	Mixed PF	235	10510	60	226	46	Marine20	11276	131	235	Uvigerina	11190	60	-21.5	17.2	BETA	
GH02-1030	Ikehara et al. (2006)	42.23	144.21	1212	PF 14C	Mixed PF	244	10690	60	226	46	Marine20	11508	139	244	Uvigerina	11370	60	-15.8	18.2	BETA	
GH02-1030	Ikehara et al. (2006)	42.23	144.21	1212	PF 14C	N. pachyderma	261	10950	60	226	46	Marine20	11927	164	261	Mixed BF	11610	70	5.2	21.9	BETA	
GH02-1030	Ikehara et al. (2006)	42.23	144.21	1212	PF 14C	N. pachyderma	290	12900	70	226	46	Marine20	14170	180	290	Uvigerina	13510	80	42.3	25.1	BETA	
GH02-1030	Ikehara et al. (2006)	42.23	144.21	1212	PF 14C	Mixed PF	323.5	13060	70	226	46	Marine20	14447	185	323.5	Mixed BF	14500	50	-47.0	22.2	BETA	
GH02-1030	Ikehara et al. (2006)	42.23	144.21	1212	PF 14C	N. pachyderma	307.5	13270	70	226	46	Marine20	14792	179	307.5	Uvigerina	13900	70	70.9	25.1	BETA	
GH02-1030	Ikehara et al. (2006)	42.23	144.21	1212	PF 14C	N. pachyderma	345.5	13470	40	226	46	Marine20	15095	125	345.5	Uvigerina	14160	40	75.7	17.2	BETA	
GH02-1030	Ikehara et al. (2006)	42.23	144.21	1212	PF 14C	Mixed PF	435.5	15010	80	226	46	Marine20	17075	150	435.5	Uvigerina	16010	90	87.0	23.3	BETA	
GH02-1030	Ikehara et al. (2006)	42.23	144.21	1212	PF 14C	Mixed PF	403.5	15090	50	226	46	Marine20	17161	128	403.5	Uvigerina	15560	80	161.8	21.5	BETA	
GH02-1030	Ikehara et al. (2006)	42.23	144.21	1212	PF 14C	Mixed PF	465.5	15140	60	226	46	Marine20	17215	143	465.5	Uvigerina	16140	80	88.0	21.8	BETA	
GH02-1030	Ikehara et al. (2006)	42.23	144.21	1212	PF 14C	Mixed PF	523	16380	60	226	46	Marine20	18646	135	523	Uvigerina	17230	100	130.5	23.2	BETA	
GH02-1030	Ikehara et al. (2006)	42.23	144.21	1212	PF 14C	Mixed PF	558	17780	70	226	46	Marine20	20292	145	558	Uvigerina	18730	120	145.8	26.5	BETA	
GH02-1030	Ikehara et al. (2006)	42.23	144.21	1212	PF 14C	Mixed PF	630	19130	180	226	46	Marine20	21956	237	630	Uvigerina	20590	180	112.8	40.6	BETA	
W8709A-13PC	Lund et al. (2011)	42.12	-125.75	2710	PF 14C	N. pachyderma & G. ruber	69-72	8200	40	180	200	Marine20	8340	247	70.5	Mixed BF	9580	40	-163.4	25.5	KCCAMS	
W8709A-13PC	Lund et al. (2011)	42.12	-125.75	2710	PF 14C	N. pachyderma & G. ruber	79-82	8680	60	180	200	Marine20	8909	255	80.5	Mixed BF	9975	40	-146.4	26.8	KCCAMS	
W8709A-13PC	Lund et al. (2011)	42.12	-125.75	2710	PF 14C	N. pachyderma & G. ruber	87-90	8895	40	180	200	Marine20	9165	268	88.5	Mixed BF	10085	40	-131.4	28.7	KCCAMS	
W8709A-13PC	Lund et al. (2011)	42.12	-125.75	2710	PF 14C	N. pachyderma & G. ruber	98-100	9400	80	180	200	Marine20	9828	277	99	Mixed BF	10540	40	-110.3	30.2	KCCAMS	
W8709A-13PC	Lund et al. (2011)	42.12	-125.75	2710	PF 14C	N. pachyderma & G. ruber	104-106	9580	70	180	200	Marine20	10039	283	105	Mixed BF	10740	45	-109.7	31.0	KCCAMS	
W8709A-13PC	Lund et al. (2011)	42.12	-125.75	2710	PF 14C	N. pachyderma & G. ruber	123-125	9940	70	180	200	Marine20	10571	292	124	Mixed BF	11270	50	-110.8	32.0	KCCAMS	
W8709A-13PC	Mix et al. (1999)	42.12	-125.75	2710	PF 14C	Mixed PF	126.25	9960	230	180	200	Marine20	10586	429	126.25	Mixed BF	11580	170	-142.9	48.3	LLNL	
W8709A-13PC	Lund et al. (2011)	42.12	-125.75	2710	PF 14C	N. pachyderma & G. ruber	141-143	10610	80	180	200	Marine20	11509	334	142	Mixed BF	12160	45	-107.9	36.6	KCCAMS	
W8709A-13PC	Mix et al. (1999)	42.12	-125.75	2710	PF 14C	Mixed PF	139	10720	70	180	200	Marine20	11665	314	139	Mixed BF	12190	60	-94.2	35.3	LLNL	
W8709A-13PC	Lund et al. (2011)	42.12	-125.75	2710	PF 14C	N. pachyderma & G. ruber	156-158	10985	40	180	200	Marine20	12040	292	157	Mixed BF	12685	35	-108.6	31.8	KCCAMS	
W8709A-13PC	Lund et al. (2011)	42.12	-125.75	2710	PF 14C	N. pachyderma & G. ruber	146-149	11005	40	180	200	Marine20	12067	288	147.5	Mixed BF	12520	35	-87.1	32.2	KCCAMS	
W8709A-13PC	Mix et al. (1999)	42.12	-125.75	2710	PF 14C	N. pachyderma (s.)	154	11200	60	180	200	Marine20	12293	262	154	Mixed BF	12630	60	-74.4	30.2	LLNL	
W8709A-13PC	Lund et al. (2011)	42.12	-125.75	2710	PF 14C	N. pachyderma & G. ruber	161-164	11615	45	180	200	Marine20	12793	218	162.5	Mixed BF	13115	35	-74.0	24.8	KCCAMS	
W8709A-13PC	Lund et al. (2011)	42.12	-125.75	2710	PF 14C	N. pachyderma & G. ruber	177-179	12035	45	180	200	Marine20	13182	220	178	Mixed BF	13700	50	-97.3	24.7	KCCAMS	
W8709A-13PC	Lund et al. (2011)	42.12	-125.75	2710	PF 14C	N. pachyderma & G. ruber	186-188	12510	60	180	200	Marine20	13725	284	187	Mixed BF	14115	40	-84.3	31.9	KCCAMS	
W8709A-13PC	Mix et al. (1999)	42.12	-125.75	2710	PF 14C	N. pachyderma (s.)	191.5	12760	60	180	200	Marine20	14093	322	191.5	Mixed BF	14330	90	-67.6	37.9	LLNL	
W8709A-13PC	Mix et al. (1999)	42.12	-125.75	2710	PF 14C	Mixed PF	198.75	13000	90	180	200	Marine20	14439	331	198.75	Mixed BF	14700	250	-71.3	47.3	LLNL	
W8709A-13PC	Lund et al. (2011)	42.12	-125.75	2710	PF 14C	N. pachyderma & G. ruber	201-203	13080	35	180	200	Marine20	14549	316	202	Mixed BF	14545	45	-40.5	37.2	KCCAMS	
W8709A-13PC	Mix et al. (1999)	42.12	-125.75	2710	PF 14C	G. bulloides	212.5	13700	70	180	200	Marine20	15467	293	212.5	Mixed BF	14860	70	31.6	37.9	LLNL	
W8709A-13PC	Lund et al. (2011)	42.12	-125.75	2710	PF 14C	N. pachyderma & G. ruber	216-218	13770	35	180	200	Marine20	15556	279	217	Mixed BF	15155	50	5.2	34.6	KCCAMS	
W8709A-13PC	Lund et al. (2011)	42.12	-125.75	2710	PF 14C	N. pachyderma & G. ruber	220-225	14015	35	180	200	Marine20	15870	283	222.5	Mixed BF	15550	99	-5.8	36.3	KCCAMS	
W8709A-13PC	Mix et al. (1999)	42.12	-125.75	2710	PF 14C	Mixed PF	223.75	14020	140	180	200	Marine20	15880	330	223.75	Mixed BF	15770	320	-31.5	54.8	LLNL	
W8709A-13PC	Mix et al. (1999)	42.12	-125.75	2710	PF 14C	Mixed PF	221.25	14050	140	180	200	Marine20	15919	331	221.25	Mixed BF	15950	180	-48.4	43.9	LLNL	
W8709A-13PC	Lund et al. (2011)	42.12	-125.75	2710	PF 14C	N. pachyderma & G. ruber	236-238	14490	35	180	200	Marine20	16491	270	237	Mixed BF	16025	50	10.6	33.7	KCCAMS	
W8709A-13PC	Lund et al. (2011)	42.12	-125.75	2710	PF 14C	N. pachyderma & G. ruber	242-244	14690	35	180	200	Marine20	16731	269	243	Mixed BF	16290	60	6.8	33.8	KCCAMS	
W8709A-13PC	Lund et al. (2011)	42.12	-125.75	2710	PF 14C	N. pachyderma & G. ruber	251-253	14840	45	180	200	Marine20	16912	278	252	Mixed BF	16690	60	-20.8	33.9	KCCAMS	
W8709A-13PC	Lund et al. (2011)	42.12	-125.75	2710	PF 14C	N. pachyderma & G. ruber	257-263	15260	35	180	200	Marine20	17451	264	260	Mixed BF	16990	120	7.2	35.7	KCCAMS	
W8709A-13PC	Lund et al. (2011)	42.12	-125.75	2710	PF 14C	N. pachyderma & G. ruber	267-272	15500	40	180	200	Marine20	17721	255	269.5	Mixed BF	17015	127	37.6	36.1	KCCAMS	
W8709A-13PC	Lund et al. (2011)	42.12	-125.75	2710	PF 14C	N. pachyderma & G. ruber	273-278	15620	35	180	200	Marine20	17849	263	275.5	Mixed BF	17200	157	29.9	38.6	KCCAMS	
W8709A-13PC	Mix et al. (1999)	42.12	-125.75	2710	PF 14C	Mixed PF	301.25	16710	120	180	200	Marine20	19087	281	301.25	Mixed BF	18360	200	36.2	43.8	LLNL	
W8709A-13PC	Mix et al. (1999)	42.12	-125.75	2710	PF 14C	Mixed PF	303.75	17030	150	180	200	Marine20	19446	311	303.75	Mixed BF	18630	180	46.7	46.0	LLNL	
W8709A-13PC	Lund et al. (2011)	42.12	-125.75	2710	PF 14C	N. pachyderma & G. ruber	312-317	17940	45	180	200	Marine20	20539	270	314.5	Mixed BF	19170	156	117.8	42.6	KCCAMS	
W8709A-13PC	Lund et al. (2011)	42.12	-125.75	2710	PF 14C	N. pachyderma & G. ruber	339-344	19640	60	180	200	Marine20	22562	227	341.5	Mixed BF	21530	142	65.6	34.9	KCCAMS	
W8709A-13PC	Mix et al. (1999)	42.12	-125.75	2710	PF 14C	Mixed PF	403.75	21910	240	180	200	Marine20	25097	351	403.75	Mixed BF	24540	510	-2.8	76.3	LLNL	
W8709A-13PC	Mix et al. (1999)	42.12	-125.75	2710	PF 14C	Mixed PF	401.25	22000	250	180	200	Marine20	25194	348	401.25	Mixed BF	23560	1020	139.9	152.6	LLNL	
JFA17	Adkins et al. (1998)	42.00	-29.00	1756.5	U-Th								12910	120		Solenosmilia sp.	11860	60	98.1	18.0	LLNL	water depth: 1684-1829m
JFA2	Adkins et al. (1998)	42.00	-29.00	1756.5	U-Th								13690	220			12120	60	168.9	32.5	LLNL	water depth: 1684-1829m
CH84-14	Duplessy et al. (1989)	41.73	142.55	978	PF 14C	G. bulloides	230	10000	140	10	0	Marine20	10858	198	230	U. akitaensis	10850	140	-29.8	28.8	Gif-sur-Yvette	
CH84-14	Duplessy et al. (1989)	41.73	142.55	978	PF 14C	G. bulloides	280	10230	140	10	0	Marine20	11180	225	280	U. akitaensis	11060	150	-17.1	32.6	Gif-sur-Yvette	
CH84-14	Duplessy et al. (1989)	41.73	142.55	978	PF 14C	G. bulloides	310	10640	150	10	0	Marine20	11769	257	310	Uvigerina + Bolivina (average)	11370	130	15.9	35.8	Gif-sur-Yvette	
CH84-14	Duplessy et al. (1989)	41.73	142.55	978	PF 14C	G. bulloides	340	10870	150	10	0	Marine20	12133	224	340	U. akitaensis	11630	180	28.1	36.3	Gif-sur-Yvette	
CH84-14	Duplessy et al. (1989)	41.73	142.55	978	PF 14C	G. bulloides	400	12180	160	10	0	Marine20	13522	197	400	Bolivina seminuda	13200	150	1.2	30.4	Gif-sur-Yvette	
CH84-14	Duplessy et al. (1989)	41.73	142.55	978	PF 14C	G. bulloides	480	12750	150	10	0	Marine20	14314	258	480	Bolivina seminuda	13930	220	6.7	41.9	Gif-sur-Yvette	
